fighter_id,fighter_name,height_in,weight_lb,reach_in,stance,dob,wins,losses,draws,profile_url
1ea8df62b3f8fea6,Justin James,70.0,155.0,,Orthodox,"Nov 08, 1976",13.0,7.0,0.0,http://www.ufcstats.com/fighter-details/1ea8df62b3f8fea6
a34fecf2f4e5a317,Nate James,72.0,185.0,,,"May 29, 1978",14.0,8.0,1.0,http://www.ufcstats.com/fighter-details/a34fecf2f4e5a317
aec273fcb765330d,Kyle Jensen,69.0,170.0,,Orthodox,"Jul 20, 1979",4.0,11.0,2.0,http://www.ufcstats.com/fighter-details/aec273fcb765330d
443835675e8fc6ca,Travis Johnson,,205.0,,,--,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/443835675e8fc6ca
99d5cf1eda8b25c1,Gigo Jara,69.0,145.0,,,--,6.0,9.0,0.0,http://www.ufcstats.com/fighter-details/99d5cf1eda8b25c1
1c02b964466c10e4,Ramiro Jimenez,69.0,145.0,73.0,Southpaw,"Jan 16, 1999",11.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1c02b964466c10e4
ad047e3073a775f3,Steve Jennum,70.0,215.0,,Orthodox,--,2.0,3.0,0.0,http://www.ufcstats.com/fighter-details/ad047e3073a775f3
6a8928652fc01bee,Brandon Jenkins,72.0,155.0,71.0,Switch,"Sep 30, 1991",15.0,9.0,0.0,http://www.ufcstats.com/fighter-details/6a8928652fc01bee
64959f90b6dd9759,Brock Jardine,71.0,170.0,,Orthodox,"Jul 10, 1985",12.0,6.0,0.0,http://www.ufcstats.com/fighter-details/64959f90b6dd9759
6b5b9be990774f0e,Maciej Jewtuszko,72.0,155.0,,Southpaw,"Jan 31, 1981",12.0,3.0,0.0,http://www.ufcstats.com/fighter-details/6b5b9be990774f0e
335ad945324c3a2e,Dave Jansen,69.0,155.0,73.0,Orthodox,"Aug 21, 1979",20.0,4.0,0.0,http://www.ufcstats.com/fighter-details/335ad945324c3a2e
13b2f59210dda9cc,Kevin Jackson,70.0,199.0,,Switch,--,4.0,2.0,0.0,http://www.ufcstats.com/fighter-details/13b2f59210dda9cc
b59037262c8fe060,Ryan Janes,75.0,185.0,76.0,Orthodox,"Aug 22, 1981",10.0,3.0,0.0,http://www.ufcstats.com/fighter-details/b59037262c8fe060
b9e871af730f826c,Ronald Jhun,71.0,170.0,,Orthodox,"Sep 21, 1970",24.0,26.0,2.0,http://www.ufcstats.com/fighter-details/b9e871af730f826c
0641c21bec209472,Mike Jackson,74.0,170.0,74.0,Orthodox,"Mar 22, 1985",1.0,2.0,0.0,http://www.ufcstats.com/fighter-details/0641c21bec209472
8677e67a75d65b8e,Baergeng Jieleyisi,69.0,145.0,71.0,Orthodox,"Nov 24, 1995",18.0,7.0,0.0,http://www.ufcstats.com/fighter-details/8677e67a75d65b8e
40cb680ae1cd331f,Yazmin Jauregui,63.0,115.0,64.0,Orthodox,"Feb 28, 1999",11.0,2.0,0.0,http://www.ufcstats.com/fighter-details/40cb680ae1cd331f
a9da3158dd2c2b5a,Jack Jenkins,67.0,145.0,68.0,Switch,"Nov 03, 1993",13.0,4.0,0.0,http://www.ufcstats.com/fighter-details/a9da3158dd2c2b5a
a45bab49951a45cd,Tony Johnson,73.0,265.0,,,--,11.0,3.0,0.0,http://www.ufcstats.com/fighter-details/a45bab49951a45cd
bf97ad31eae89429,Deshaun Johnson,,167.0,,,--,6.0,9.0,0.0,http://www.ufcstats.com/fighter-details/bf97ad31eae89429
f54fb3b9c4228142,Nathan Jones,83.0,345.0,,Orthodox,"Aug 21, 1970",0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/f54fb3b9c4228142
04f0471f221db717,Victor Jones,,145.0,,,--,1.0,3.0,0.0,http://www.ufcstats.com/fighter-details/04f0471f221db717
7b223a22a6c26868,Tito Jones,68.0,145.0,,Southpaw,"Jul 31, 1981",11.0,8.0,0.0,http://www.ufcstats.com/fighter-details/7b223a22a6c26868
a6aa3157e1a1d104,Nikola Joksovic,,170.0,,,"Sep 11, 1994",17.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a6aa3157e1a1d104
6ce9a012e4c6020c,Chad Johnson,74.0,230.0,80.0,Orthodox,"Jul 22, 1986",6.0,2.0,0.0,http://www.ufcstats.com/fighter-details/6ce9a012e4c6020c
7dda2cf308f24a02,Virna Jandiroba,63.0,115.0,64.0,Orthodox,"May 30, 1988",22.0,3.0,0.0,http://www.ufcstats.com/fighter-details/7dda2cf308f24a02
ec52462a1b41f714,Brett Johns,67.0,135.0,71.0,Orthodox,"Feb 21, 1992",17.0,2.0,0.0,http://www.ufcstats.com/fighter-details/ec52462a1b41f714
36207c58e854cae5,Dashon Johnson,67.0,145.0,,Orthodox,"Jan 25, 1988",9.0,2.0,0.0,http://www.ufcstats.com/fighter-details/36207c58e854cae5
8a9f54b9056b07f5,Roshaun Jones,68.0,135.0,,,--,2.0,6.0,0.0,http://www.ufcstats.com/fighter-details/8a9f54b9056b07f5
329aff8e958a2997,Ben Jones,,185.0,,,--,4.0,4.0,0.0,http://www.ufcstats.com/fighter-details/329aff8e958a2997
8fa2b06572365321,Marcus Jones,78.0,265.0,,Orthodox,"Aug 15, 1973",4.0,2.0,0.0,http://www.ufcstats.com/fighter-details/8fa2b06572365321
ad5cb64af10fc946,Donte Johnson,68.0,205.0,74.0,Southpaw,"Jan 25, 1999",6.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ad5cb64af10fc946
b71ce838b01f2cad,Rony Jason,67.0,145.0,73.0,Orthodox,"Mar 21, 1984",14.0,7.0,0.0,http://www.ufcstats.com/fighter-details/b71ce838b01f2cad
bc3ec52ef70fc155,Ryan Jimmo,73.0,205.0,73.0,Orthodox,"Nov 27, 1981",19.0,5.0,0.0,http://www.ufcstats.com/fighter-details/bc3ec52ef70fc155
552b09cbf13b6328,Taylor Johnson,72.0,185.0,74.0,Switch,"Nov 09, 1990",5.0,1.0,0.0,http://www.ufcstats.com/fighter-details/552b09cbf13b6328
aae99701b21554e4,Ryan Jensen,73.0,185.0,76.0,Orthodox,"Sep 20, 1977",21.0,8.0,0.0,http://www.ufcstats.com/fighter-details/aae99701b21554e4
e6c5908910cc26e4,Lavar Johnson,76.0,240.0,82.0,Orthodox,"Jun 11, 1977",18.0,10.0,0.0,http://www.ufcstats.com/fighter-details/e6c5908910cc26e4
be8dfcf0442812b1,Roy Jones,,205.0,,,"Oct 26, 1983",7.0,5.0,0.0,http://www.ufcstats.com/fighter-details/be8dfcf0442812b1
509319d35664369e,Chris Jones,69.0,149.0,,,"Nov 16, 1981",10.0,5.0,0.0,http://www.ufcstats.com/fighter-details/509319d35664369e
e947b563eb744a21,Craig Jones,,205.0,,,"Jul 17, 1991",0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e947b563eb744a21
f341f9551ba744e2,Paul Jones,69.0,199.0,,Orthodox,"Jun 16, 1963",11.0,1.0,1.0,http://www.ufcstats.com/fighter-details/f341f9551ba744e2
9b75954db8db2a08,Justin Jones,71.0,185.0,,Orthodox,"Sep 06, 1987",9.0,2.0,0.0,http://www.ufcstats.com/fighter-details/9b75954db8db2a08
08b01ed84044c6bc,Jacobi Jones,69.0,155.0,72.0,Orthodox,"May 24, 1996",6.0,2.0,0.0,http://www.ufcstats.com/fighter-details/08b01ed84044c6bc
f1fd494586ab8d5f,Antonio Jones,71.0,185.0,,Orthodox,"Apr 12, 1985",6.0,1.0,0.0,http://www.ufcstats.com/fighter-details/f1fd494586ab8d5f
ce783bf73b5131f9,Eugene Jackson,68.0,185.0,,Orthodox,"Sep 23, 1966",15.0,9.0,1.0,http://www.ufcstats.com/fighter-details/ce783bf73b5131f9
29af297d9f1de0f8,Damon Jackson,71.0,155.0,71.0,Switch,"Aug 08, 1988",23.0,8.0,1.0,http://www.ufcstats.com/fighter-details/29af297d9f1de0f8
322a56923b396b4d,DaMarques Johnson,73.0,170.0,75.0,Orthodox,"Jun 28, 1982",15.0,15.0,0.0,http://www.ufcstats.com/fighter-details/322a56923b396b4d
99bcdf5eac39898f,Jordan Johnson,74.0,205.0,79.0,Orthodox,"Nov 18, 1988",10.0,0.0,0.0,http://www.ufcstats.com/fighter-details/99bcdf5eac39898f
1dda22d0ac3d1271,Jamelle Jones,72.0,205.0,75.0,Orthodox,"Jan 31, 1988",7.0,5.0,0.0,http://www.ufcstats.com/fighter-details/1dda22d0ac3d1271
712c4db78b9373d1,Joe Jordan,66.0,155.0,,Orthodox,"Jul 27, 1978",49.0,14.0,2.0,http://www.ufcstats.com/fighter-details/712c4db78b9373d1
bc0f994de0521926,Jesse Jones,69.0,170.0,,,--,2.0,1.0,0.0,http://www.ufcstats.com/fighter-details/bc0f994de0521926
eeabcd4dc6619129,Daniel Jolly,73.0,205.0,75.0,Orthodox,"Sep 03, 1984",5.0,3.0,0.0,http://www.ufcstats.com/fighter-details/eeabcd4dc6619129
eebc23626e38f5dc,Liana Jojua,64.0,125.0,62.0,Orthodox,"Mar 22, 1995",8.0,5.0,0.0,http://www.ufcstats.com/fighter-details/eebc23626e38f5dc
46e0d677f91bacc0,Miles Johns,67.0,135.0,68.0,Orthodox,"Mar 30, 1994",15.0,4.0,0.0,http://www.ufcstats.com/fighter-details/46e0d677f91bacc0
f117c3e8c1aa7b9e,Carlton Jones,73.0,225.0,,Orthodox,--,1.0,4.0,0.0,http://www.ufcstats.com/fighter-details/f117c3e8c1aa7b9e
1a98c9dbb7fc3959,Jocelyn Jones-Lybarger,67.0,115.0,64.0,Orthodox,"Oct 04, 1985",6.0,4.0,0.0,http://www.ufcstats.com/fighter-details/1a98c9dbb7fc3959
8ecb9f42da5ef5ac,Gareth Joseph,,205.0,,,--,9.0,5.0,0.0,http://www.ufcstats.com/fighter-details/8ecb9f42da5ef5ac
34ca93f1791a5c50,Dwight Joseph,66.0,135.0,,Switch,"Aug 16, 1989",5.0,0.0,0.0,http://www.ufcstats.com/fighter-details/34ca93f1791a5c50
1c3f5e85b59ec710,Brian Johnston,75.0,230.0,,Orthodox,--,5.0,5.0,0.0,http://www.ufcstats.com/fighter-details/1c3f5e85b59ec710
a9e260472d321361,Jasmine Jasudavicius,67.0,125.0,68.0,Orthodox,"Mar 01, 1989",14.0,3.0,0.0,http://www.ufcstats.com/fighter-details/a9e260472d321361
84f727cf0166d6f2,Jose Johnson,72.0,125.0,71.0,Orthodox,"May 20, 1995",16.0,10.0,0.0,http://www.ufcstats.com/fighter-details/84f727cf0166d6f2
cc1a8b4b38b92c6d,Montel Jackson,70.0,135.0,75.0,Southpaw,"Apr 24, 1992",15.0,2.0,0.0,http://www.ufcstats.com/fighter-details/cc1a8b4b38b92c6d
633a45d131192ffe,Kajan Johnson,71.0,155.0,75.0,Orthodox,"Apr 21, 1984",23.0,13.0,1.0,http://www.ufcstats.com/fighter-details/633a45d131192ffe
97f3692d5444a80a,Tony Juarez,,155.0,,,--,1.0,12.0,0.0,http://www.ufcstats.com/fighter-details/97f3692d5444a80a
02e52b3a595f0786,Kevin Jordan,75.0,245.0,,Orthodox,"Dec 31, 1970",11.0,9.0,0.0,http://www.ufcstats.com/fighter-details/02e52b3a595f0786
cc900af167fbedfd,Timothy Johnson,75.0,265.0,77.0,Southpaw,"Mar 13, 1985",12.0,4.0,0.0,http://www.ufcstats.com/fighter-details/cc900af167fbedfd
91cd52cb92dfdd52,Louis Jourdain,,135.0,,,"Mar 13, 1997",8.0,3.0,0.0,http://www.ufcstats.com/fighter-details/91cd52cb92dfdd52
cd039ff136d89ded,Jesse Juarez,73.0,170.0,,Orthodox,"May 08, 1981",23.0,12.0,0.0,http://www.ufcstats.com/fighter-details/cd039ff136d89ded
791367e8c35cfb6a,Dustin Joynson,78.0,244.0,78.0,Orthodox,"Oct 14, 1985",5.0,0.0,0.0,http://www.ufcstats.com/fighter-details/791367e8c35cfb6a
410898e8dd6ca9b6,Ernie Juarez,68.0,145.0,70.0,,"Jan 12, 1998",8.0,1.0,0.0,http://www.ufcstats.com/fighter-details/410898e8dd6ca9b6
b35d1650c78c2948,Bu-Kyung Jung,67.0,154.0,,Orthodox,"May 26, 1978",0.0,4.0,0.0,http://www.ufcstats.com/fighter-details/b35d1650c78c2948
b4eeac608fc82f88,Yves Jabouin,67.0,135.0,68.0,Orthodox,"May 30, 1979",20.0,11.0,0.0,http://www.ufcstats.com/fighter-details/b4eeac608fc82f88
13104eaed3ae96c3,Young Sam Jung,68.0,139.0,,Orthodox,"Oct 27, 1985",4.0,8.0,0.0,http://www.ufcstats.com/fighter-details/13104eaed3ae96c3
ec23c1be628d8057,Trevin Jones,67.0,135.0,70.0,Southpaw,"Aug 04, 1990",13.0,10.0,0.0,http://www.ufcstats.com/fighter-details/ec23c1be628d8057
19db7ac26308178f,Ivan Jorge,69.0,155.0,73.0,Orthodox,"Nov 07, 1980",27.0,7.0,0.0,http://www.ufcstats.com/fighter-details/19db7ac26308178f
388abbf8832b5adf,Jeff Joslin,72.0,170.0,,Orthodox,"Apr 30, 1975",5.0,3.0,0.0,http://www.ufcstats.com/fighter-details/388abbf8832b5adf
6ece1d2ab1bed31d,Steve Judson,71.0,230.0,,Orthodox,--,0.0,2.0,0.0,http://www.ufcstats.com/fighter-details/6ece1d2ab1bed31d
f6ad6a1e4d600e0d,Mason Jones,70.0,155.0,74.0,Orthodox,"Apr 26, 1995",16.0,2.0,0.0,http://www.ufcstats.com/fighter-details/f6ad6a1e4d600e0d
3d6749c4267da18f,Joanna Jedrzejczyk,66.0,115.0,65.0,Orthodox,"Aug 18, 1987",16.0,5.0,0.0,http://www.ufcstats.com/fighter-details/3d6749c4267da18f
35080a7f406f9ab3,Mike Joy,66.0,155.0,,Southpaw,"Jul 18, 1985",11.0,8.0,0.0,http://www.ufcstats.com/fighter-details/35080a7f406f9ab3
ac70a4f1db1b8c40,Scott Junk,73.0,265.0,,Orthodox,"Dec 17, 1978",8.0,3.0,1.0,http://www.ufcstats.com/fighter-details/ac70a4f1db1b8c40
4c288a2b250bb576,Luke Jumeau,71.0,170.0,72.0,Orthodox,"Feb 12, 1988",13.0,5.0,0.0,http://www.ufcstats.com/fighter-details/4c288a2b250bb576
dda15dbfafb792df,Kevin Jousset,74.0,170.0,75.0,Orthodox,"May 02, 1993",10.0,4.0,0.0,http://www.ufcstats.com/fighter-details/dda15dbfafb792df
f1ab6f37492c630a,Carli Judice,67.0,125.0,68.0,Southpaw,"Mar 02, 1999",5.0,2.0,0.0,http://www.ufcstats.com/fighter-details/f1ab6f37492c630a
a72a2a769fa5a2be,Anshul Jubli,72.0,155.0,69.0,Switch,"Jan 13, 1995",7.0,2.0,0.0,http://www.ufcstats.com/fighter-details/a72a2a769fa5a2be
ca2efc9d7d523c43,Shawn Jordan,72.0,260.0,75.0,Southpaw,"Oct 21, 1984",19.0,8.0,0.0,http://www.ufcstats.com/fighter-details/ca2efc9d7d523c43
814e5233e2acf2ee,Charles Johnson,69.0,125.0,70.0,Switch,"Jan 10, 1991",18.0,7.0,0.0,http://www.ufcstats.com/fighter-details/814e5233e2acf2ee
b9d0fd83bb8a147a,Keith Jardine,74.0,185.0,76.0,Orthodox,"Oct 31, 1975",17.0,11.0,2.0,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a
365fee2da473b177,Anthony Johnson,74.0,205.0,78.0,Orthodox,"Mar 06, 1984",22.0,6.0,0.0,http://www.ufcstats.com/fighter-details/365fee2da473b177
e4277e87a789d687,Dustin Jacoby,75.0,205.0,76.0,Orthodox,"Apr 04, 1988",21.0,9.0,1.0,http://www.ufcstats.com/fighter-details/e4277e87a789d687
74f9448b97bf8bec,Da Woon Jung,76.0,205.0,78.0,Orthodox,"Dec 07, 1993",15.0,6.0,1.0,http://www.ufcstats.com/fighter-details/74f9448b97bf8bec
8a304bfd6bf04a57,Demetrious Johnson,63.0,125.0,66.0,Orthodox,"Aug 13, 1986",27.0,3.0,1.0,http://www.ufcstats.com/fighter-details/8a304bfd6bf04a57
cf65d56b0755ed3b,Alan Jouban,72.0,170.0,73.0,Southpaw,"Nov 25, 1981",17.0,7.0,0.0,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b
c451d67c09c55418,Chan Sung Jung,67.0,145.0,72.0,Orthodox,"Mar 17, 1987",17.0,8.0,0.0,http://www.ufcstats.com/fighter-details/c451d67c09c55418
08e908ed6d18d6a0,Myles Jury,70.0,145.0,73.0,Orthodox,"Oct 31, 1988",17.0,4.0,0.0,http://www.ufcstats.com/fighter-details/08e908ed6d18d6a0
634bb0de2eb043b4,Cristiane Justino,68.0,145.0,68.0,Orthodox,"Jul 09, 1985",21.0,2.0,0.0,http://www.ufcstats.com/fighter-details/634bb0de2eb043b4
4e06913c91da5200,Krzysztof Jotko,73.0,185.0,77.0,Southpaw,"Aug 19, 1989",24.0,6.0,0.0,http://www.ufcstats.com/fighter-details/4e06913c91da5200
ffc088e64fab57e9,Quinton Jackson,73.0,205.0,73.0,Orthodox,"Jun 20, 1978",37.0,12.0,0.0,http://www.ufcstats.com/fighter-details/ffc088e64fab57e9
f1d64ae34e088832,Charles Jourdain,69.0,135.0,69.0,Switch,"Nov 27, 1995",16.0,8.0,1.0,http://www.ufcstats.com/fighter-details/f1d64ae34e088832
0b64d0fed453ef7f,Scott Jorgensen,65.0,135.0,66.0,Orthodox,"Sep 17, 1982",15.0,12.0,0.0,http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f
511e82663651438d,Michael Johnson,70.0,155.0,73.0,Southpaw,"Jun 04, 1986",25.0,19.0,0.0,http://www.ufcstats.com/fighter-details/511e82663651438d
07f72a2a7591b409,Jon Jones,76.0,248.0,84.0,Orthodox,"Jul 19, 1987",28.0,1.0,0.0,http://www.ufcstats.com/fighter-details/07f72a2a7591b409
a46fa1c7972548d0,Shuya Kamikubo,65.0,135.0,68.0,Switch,"Apr 12, 1993",13.0,2.0,1.0,http://www.ufcstats.com/fighter-details/a46fa1c7972548d0
304fcd812f12c589,Geza Kalman,73.0,200.0,,,--,4.0,9.0,0.0,http://www.ufcstats.com/fighter-details/304fcd812f12c589
ace83095105dd205,John Kelly,69.0,170.0,,,"Aug 02, 1978",5.0,4.0,0.0,http://www.ufcstats.com/fighter-details/ace83095105dd205
ebf1c247b2cba375,Hisaki Kato,72.0,185.0,,,"Sep 17, 1982",8.0,2.0,0.0,http://www.ufcstats.com/fighter-details/ebf1c247b2cba375
185fb0200a4605e6,Steve Kennedy,71.0,170.0,,Orthodox,"Mar 07, 1983",24.0,8.0,0.0,http://www.ufcstats.com/fighter-details/185fb0200a4605e6
c1e4ae143cce7398,Aurelijus Kerpe,,,,Orthodox,--,11.0,22.0,0.0,http://www.ufcstats.com/fighter-details/c1e4ae143cce7398
547c5611bd366988,Doug Kay,,,,,--,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/547c5611bd366988
58d42b9e920b25fc,Canaan Kawaihae,72.0,145.0,71.0,Southpaw,"Aug 26, 1997",6.0,2.0,0.0,http://www.ufcstats.com/fighter-details/58d42b9e920b25fc
a46ab6c64d321c2d,Shah Kamali,,265.0,,,"Oct 25, 1998",4.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a46ab6c64d321c2d
9b8a73b59be8d786,Waylon Kennell,72.0,185.0,,,--,6.0,2.0,0.0,http://www.ufcstats.com/fighter-details/9b8a73b59be8d786
c0eecd851dbf3146,CJ Keith,72.0,155.0,,Orthodox,"Aug 09, 1986",8.0,4.0,0.0,http://www.ufcstats.com/fighter-details/c0eecd851dbf3146
772022b989534f0d,Maimaitituoheti Keremuaili,66.0,135.0,66.0,Orthodox,"Mar 18, 1991",26.0,11.0,0.0,http://www.ufcstats.com/fighter-details/772022b989534f0d
c788481ae19e798d,Mayana Kellem,65.0,135.0,,Orthodox,"Jul 07, 1981",7.0,1.0,0.0,http://www.ufcstats.com/fighter-details/c788481ae19e798d
5b43d68174b6e2ab,Losene Keita,,145.0,,,"Dec 30, 1997",16.0,1.0,0.0,http://www.ufcstats.com/fighter-details/5b43d68174b6e2ab
56c9acc4e86046a2,Chris Kelades,67.0,125.0,68.0,Orthodox,"Feb 21, 1981",9.0,3.0,0.0,http://www.ufcstats.com/fighter-details/56c9acc4e86046a2
b180f05acb24d430,Patrick Kaase,69.0,185.0,,,--,1.0,2.0,0.0,http://www.ufcstats.com/fighter-details/b180f05acb24d430
6e7506127408aa9e,Nadia Kassem,65.0,125.0,66.0,Southpaw,"Nov 15, 1995",5.0,2.0,0.0,http://www.ufcstats.com/fighter-details/6e7506127408aa9e
5345f86680378fc1,Ken Kaneko,72.0,161.0,,Orthodox,--,0.0,3.0,0.0,http://www.ufcstats.com/fighter-details/5345f86680378fc1
49f4171f14f54220,Masuto Kawana,66.0,145.0,69.0,Orthodox,"Jan 30, 1995",10.0,4.0,0.0,http://www.ufcstats.com/fighter-details/49f4171f14f54220
b42d3a1469dab722,Koya Kanda,69.0,145.0,75.0,Southpaw,"Dec 20, 1995",12.0,5.0,0.0,http://www.ufcstats.com/fighter-details/b42d3a1469dab722
9e91d7fd2720e241,Ryo Kawamura,71.0,205.0,,Orthodox,"Jun 29, 1981",18.0,9.0,4.0,http://www.ufcstats.com/fighter-details/9e91d7fd2720e241
a497e228cce8a64f,Daichi Kamiya,68.0,155.0,68.0,Southpaw,"Apr 19, 1999",6.0,1.0,0.0,http://www.ufcstats.com/fighter-details/a497e228cce8a64f
a72b20136239ba39,Ryan Keenan,70.0,170.0,,,"Jun 15, 1985",6.0,2.0,0.0,http://www.ufcstats.com/fighter-details/a72b20136239ba39
c1ea9d56cd953586,Emily Kagan,63.0,115.0,,,"Jul 14, 1981",3.0,3.0,0.0,http://www.ufcstats.com/fighter-details/c1ea9d56cd953586
e4faa79383c9f214,Ernesta Kareckaite,69.0,125.0,71.0,Orthodox,"Jul 05, 1998",6.0,1.0,1.0,http://www.ufcstats.com/fighter-details/e4faa79383c9f214
00a35c92b03992b0,Oron Kahlon,68.0,135.0,70.0,Orthodox,"Nov 04, 1984",16.0,1.0,0.0,http://www.ufcstats.com/fighter-details/00a35c92b03992b0
3058888c33149a53,Yusuke Kasuya,67.0,155.0,,Southpaw,"Nov 16, 1989",9.0,3.0,0.0,http://www.ufcstats.com/fighter-details/3058888c33149a53
542db012217ecb83,Tetsuji Kato,,155.0,,Orthodox,--,20.0,10.0,0.0,http://www.ufcstats.com/fighter-details/542db012217ecb83
eee0ef3e2b14816b,Kai Kamaka,67.0,145.0,69.0,Orthodox,"Jan 05, 1995",8.0,4.0,1.0,http://www.ufcstats.com/fighter-details/eee0ef3e2b14816b
efd2b3e9bb7965a4,Bharat Kandare,67.0,135.0,72.0,Orthodox,"Jun 20, 1987",5.0,3.0,0.0,http://www.ufcstats.com/fighter-details/efd2b3e9bb7965a4
9336e86cfd4ceaa1,Bryson Kamaka,71.0,170.0,,Orthodox,--,12.0,20.0,1.0,http://www.ufcstats.com/fighter-details/9336e86cfd4ceaa1
fa2320781bfe4f49,Yusuke Kawaguchi,72.0,255.0,,,"Aug 14, 1980",18.0,12.0,0.0,http://www.ufcstats.com/fighter-details/fa2320781bfe4f49
43292ecf0e72c143,Georgi Karakhanyan,68.0,145.0,,,"May 29, 1985",26.0,7.0,1.0,http://www.ufcstats.com/fighter-details/43292ecf0e72c143
1aba18b5f15d4956,Adam Khaliev,72.0,170.0,,Orthodox,"Apr 16, 1984",6.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1aba18b5f15d4956
4a9120fa47bafef0,Jinnosuke Kashimura,67.0,155.0,71.0,Southpaw,"Aug 12, 2001",4.0,2.0,0.0,http://www.ufcstats.com/fighter-details/4a9120fa47bafef0
ef61d9f5176b3200,Will Kerr,70.0,155.0,69.0,Orthodox,"Oct 21, 1982",9.0,3.0,0.0,http://www.ufcstats.com/fighter-details/ef61d9f5176b3200
5669b828e7e11329,David Kaplan,67.0,155.0,,Orthodox,"Nov 16, 1979",3.0,4.0,0.0,http://www.ufcstats.com/fighter-details/5669b828e7e11329
2525a853486ee670,Sirwan Kakai,65.0,135.0,,Orthodox,"Oct 03, 1989",12.0,5.0,0.0,http://www.ufcstats.com/fighter-details/2525a853486ee670
e7bba7ce4d6c7b07,Casey Kenney,67.0,135.0,68.0,Southpaw,"Mar 20, 1991",16.0,4.0,1.0,http://www.ufcstats.com/fighter-details/e7bba7ce4d6c7b07
b84f34b425dfd24b,Ron Keslar,,185.0,,,--,11.0,9.0,0.0,http://www.ufcstats.com/fighter-details/b84f34b425dfd24b
eda579d906cf0ca2,Hiromitsu Kanehara,70.0,200.0,,Orthodox,"Oct 05, 1970",19.0,27.0,5.0,http://www.ufcstats.com/fighter-details/eda579d906cf0ca2
981ab7a0576f76a0,Julie Kedzie,65.0,135.0,,Orthodox,"Mar 18, 1981",16.0,13.0,0.0,http://www.ufcstats.com/fighter-details/981ab7a0576f76a0
50a28b9f8314e008,Saidyokub Kakhramonov,68.0,135.0,69.0,Orthodox,"Nov 14, 1995",10.0,3.0,0.0,http://www.ufcstats.com/fighter-details/50a28b9f8314e008
bb2c3c3a466224af,Lone'er Kavanagh,66.0,125.0,67.0,Orthodox,"Jun 09, 1999",9.0,1.0,0.0,http://www.ufcstats.com/fighter-details/bb2c3c3a466224af
0565706b1e7f7e7c,Kaiwen,68.0,145.0,71.0,Switch,"Oct 16, 1995",15.0,7.0,0.0,http://www.ufcstats.com/fighter-details/0565706b1e7f7e7c
68f6e96c5fa6e044,Jeremy Kennedy,71.0,145.0,71.0,Orthodox,"Sep 16, 1992",11.0,1.0,0.0,http://www.ufcstats.com/fighter-details/68f6e96c5fa6e044
90da09db03e41748,Sergey Khandozhko,73.0,170.0,74.0,Orthodox,"May 19, 1992",28.0,6.0,1.0,http://www.ufcstats.com/fighter-details/90da09db03e41748
148bb103cfbf123e,Toshiomi Kazama,67.0,135.0,69.0,Orthodox,"May 15, 1997",11.0,5.0,0.0,http://www.ufcstats.com/fighter-details/148bb103cfbf123e
257b0c8d6f199895,Impa Kasanganay,71.0,170.0,75.0,Orthodox,"Jan 17, 1994",9.0,2.0,0.0,http://www.ufcstats.com/fighter-details/257b0c8d6f199895
f3a078277b3b8ff4,Masanori Kanehara,67.0,135.0,67.0,Orthodox,"Nov 19, 1982",26.0,12.0,5.0,http://www.ufcstats.com/fighter-details/f3a078277b3b8ff4
3929efe0c0a83d07,Alfred Khashakyan,68.0,135.0,70.0,Orthodox,"Jul 17, 1988",8.0,3.0,0.0,http://www.ufcstats.com/fighter-details/3929efe0c0a83d07
1a08b01fdabb6ae2,Tony Kelley,69.0,135.0,70.0,Switch,"Jan 21, 1987",8.0,3.0,0.0,http://www.ufcstats.com/fighter-details/1a08b01fdabb6ae2
3c241737a6069b9f,Denis Kang,71.0,185.0,77.0,Orthodox,"Sep 17, 1977",35.0,16.0,2.0,http://www.ufcstats.com/fighter-details/3c241737a6069b9f
380e8b023290d091,Jong Wang Kim,73.0,240.0,,,--,13.0,23.0,0.0,http://www.ufcstats.com/fighter-details/380e8b023290d091
9c37681096c6f3a9,Akira Kikuchi,68.0,155.0,,Orthodox,"Jul 23, 1978",16.0,4.0,0.0,http://www.ufcstats.com/fighter-details/9c37681096c6f3a9
864c07a7ff90caae,So Yul Kim,,115.0,,,"May 25, 1997",8.0,1.0,0.0,http://www.ufcstats.com/fighter-details/864c07a7ff90caae
4bbd1e5c77ef3c2f,Mansher Khera,67.0,155.0,68.0,Orthodox,"Apr 15, 1992",10.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4bbd1e5c77ef3c2f
6343a95f1d9e6a33,MinWoo Kim,68.0,135.0,72.0,Orthodox,"Jul 21, 1993",10.0,2.0,0.0,http://www.ufcstats.com/fighter-details/6343a95f1d9e6a33
